text,language
"Eth genre Ctenochasma tamben demoréc pendent eth Jurassic ena Lorrena francesa sus era forma d'un cran aislat de 24 cm de longada e 200 dents planes, longues, solides, hètes tamben tà hiltrar.",Occitan
Seann Wiliam Scott es un conegut actor American de comèdias del cinèma.,Occitan
"Foguèt presidenta de Chile de 2006 a 2010, e o es tornarmai dempuèi març de 2014.",Occitan
"Шынын айту керек, Қазақстанның ішкі кейпі күрделі болғандықтан, оның геосаясаты да қарапайым бола қоймайды.",Kazakh
"Эдвард Фрейзиер Франклин - Чикаго әлеуметтану мектебінің мүшесі, Америка әлеуметтану қоғамының бұрынғы президенті, Америка қалалары маңыңдағы мекендердің негр",Kazakh
"Өнердегі ұстаздары Әбдіхан Нұрмағанбетовтың жетекшілігімен республикалық Арай-2003 байқауына қатысып, бас жүлдеге ие болды.",Kazakh
Адамдар арасындағы қатынастардың бәрі дерлік әлеуметтік міндеттерді орындаушылар арасындағы қатынас болып қалыптасады.,Kazakh
Принциптердің бастысы - Құрама Штаттары нарықтық экономикадағы мемлекет болып қалды.,Kazakh
"Жалғаулықты себеп-салдар салаластар өйткені, себебі деген шылаулар арқылы құрмаласқанда, алдыңғы жай сөйлем салдар мәнді болып келеді де, екінші жай сөйлем ондағы ойдың болу себебін білдіреді.",Kazakh
"Соңында, fintech альянсы, оның инновациялық сандық төлем шешімдері қаржылық операцияларды жүргізуді жеңілдетеді деп уәде береді.",Kazakh
"Kinde mang'eny, chwo keto wach yuto mag ringruok motelo ne weche mag Nyasaye.",Luo
"Kane Yesu pidho ji mang'eny gi chiemb ringruok kendo pidho jolupne gi chiemb chuny, notiyo gi yo moro achiel - nopidho ji mang'eny kotiyo gi joma nok.",Luo
En hoch mane mwanyalo yudo e Mathayo 18: 10 kod Jo Hibrania 1: 14?,Luo
"Kar timo mano, ne gitiyo gi mich mar wuoyo e hoyogi kendo leronegi ka gitiyo gi Muma gimomiyo gik maricho timore nyaka ne joma beyo.",Luo
"Chiegni higini 4,000 mokalo, Isaka gi Rebeka nonyuolo rude, Esau gi Jakobo.",Luo
To nade dhano tara gi tara ma notho ka ok giyudo thuolo mar ng'eyo Jehova kendo tiyone?,Luo
"ᱯᱟᱥᱛᱩᱱ ᱥᱮ ᱯᱟᱠᱷᱴᱩᱱ (ᱚᱠᱟ ᱚᱠᱟ ᱫᱚ ᱯᱟᱴᱷᱟᱱ ᱦᱚ'), ᱫᱚ ᱯᱟᱠᱤᱥᱛᱟᱱ ᱨᱮᱱ ᱫᱚᱥᱟᱨ ᱢᱟᱨᱟᱝ ᱡᱟ.ᱛᱤ ᱠᱟᱱᱟ ᱠᱚ, ᱡᱟ'ᱦᱟ'ᱭ ᱫᱚ ᱯᱟᱨᱚᱱ ᱮᱱ ᱢᱚᱬᱮ ᱦᱟᱡᱟᱨ ᱥᱮᱨᱢᱟ ᱢᱟᱲᱟᱝ ᱠᱷᱚᱱ ᱥᱤᱱᱫᱷ ᱜᱟᱰᱟ ᱵᱮᱰᱟ ᱨᱮᱠᱚ ᱜᱤᱨᱟ. ᱵᱟᱥ ᱦᱮᱡ ᱟᱠᱟᱱ | ᱱᱩᱠᱩ ᱫᱚ ᱯᱟᱠᱤᱥᱛᱟᱱ ᱨᱮᱭᱟᱜ ᱟᱭᱢᱟ ᱢᱟᱨᱟᱝ ᱱᱟᱝᱜᱽᱨᱟᱦᱟ ᱠᱚᱨᱮ ᱠᱚ ᱛᱟᱦᱮ'ᱱ ᱠᱟᱱ | ᱱᱩᱠᱩ ᱫᱚ ᱯᱮᱥᱛᱩ, ᱤᱨᱟᱱᱤ ᱯᱟ.ᱨᱥᱤ ᱠᱚ ᱨᱚᱲᱮᱫ ᱠᱟᱱᱟ | ᱱᱩᱠᱩ ᱫᱚ ᱯᱟᱠᱤᱥᱛᱟᱱ ᱨᱮᱱᱟᱜ ᱢᱩᱴ ᱦᱚᱲ ᱞᱮᱠᱷᱟ ᱨᱮᱭᱟᱜ 30 ᱢᱤᱞᱤᱭᱚᱱ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ |",Santali
"ᱦᱚᱲᱠᱚ ᱫᱚ ᱔,᱕᱑,᱙᱒᱐ ᱜᱚᱴᱟᱝ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ᱾ ᱠᱚᱲᱟ, ᱠᱩᱲᱤ ᱒,᱓᱕,᱗᱒᱐ ᱜᱚᱴᱟᱝ᱾ ᱚᱱᱟ ᱛᱟᱞᱟᱨᱮ ᱢᱩᱥᱞᱟᱹ ᱘᱙.᱙᱙% ᱜᱟᱱ, ᱦᱤᱱᱫᱩ ᱙.᱓᱐%᱾",Santali
"᱒᱐᱑᱑ ᱥᱟᱹᱦᱤᱛ ᱥᱤᱧᱚᱛ ᱦᱚᱲ ᱞᱮᱠᱷᱟ ᱚᱠᱛᱮ ᱱᱚᱣᱟ ᱦᱚᱱᱚᱛ ᱨᱮ ᱗᱕᱔,᱘᱙᱔ ᱜᱚᱴᱟᱝ ᱦᱚᱲ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ, ᱡᱟᱦᱟᱸ ᱫᱚ ᱜᱩᱭᱟᱱᱟ ᱫᱤᱥᱚᱢ ᱨᱤᱱ ᱦᱚᱲ ᱠᱚᱣᱟᱜ ᱮᱞᱮᱞ ᱥᱟᱶ ᱥᱩᱯᱩᱨᱚᱜ ᱠᱟᱱᱟ ᱾ ᱱᱚᱣᱟ ᱦᱚᱱᱚᱛ ᱨᱮᱭᱟᱜ ᱦᱚᱲ ᱞᱮᱠᱷᱟ ᱜᱩᱴ ᱫᱚ ᱔᱙᱑ ᱨᱮᱸᱠ ᱨᱮ ᱦᱤᱡᱩᱜ ᱠᱟᱱᱟ ᱾ (ᱥᱤᱧᱚᱛ ᱨᱮᱭᱟᱜ ᱖᱔᱐ ᱦᱚᱱᱚᱛ ᱠᱷᱚᱱ) ᱾ ᱰᱮᱱᱥᱤᱴᱤ ᱫᱚᱨ ᱫᱚ ᱓᱘᱗ ᱦᱚᱲ ᱢᱤᱫ ᱥᱠᱚᱭᱟᱨ ᱠᱤ.ᱢᱤ ᱨᱮ ᱚᱛᱱᱚ ᱞᱮᱠᱟᱛᱮᱠᱚ ᱦᱟ.ᱴᱤᱧ ᱧᱟᱢᱚᱜ-ᱟ ᱾ ᱥᱟᱱᱟᱢ ᱦᱚᱱᱚᱛ ᱨᱤᱱ ᱠᱚᱣᱟᱜ ᱥᱮᱪᱮᱫ ᱫᱚᱨ ᱫᱚ ᱗᱑.᱙᱙ % ᱢᱮᱱᱟᱜ-ᱟ, ᱡᱟᱦᱟᱸ ᱫᱚ ᱡᱟᱹᱛᱤᱭᱟᱹᱨᱤ ᱮᱵᱷᱚᱨᱮᱡᱽ ᱕᱙ᱹ᱕% ᱠᱷᱚᱱ ᱵᱟᱹᱲᱛᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾ ᱡᱟᱱᱟᱝ ᱨᱮᱥᱤᱳ,᱑᱐᱐᱐ ᱠᱚᱲᱟ ᱦᱚᱯᱚᱱ ᱠᱚ ᱢᱩᱫᱽ ᱨᱮ ᱠᱩᱲᱤ ᱦᱚᱯᱚᱱ ᱠᱚᱣᱟᱜ ᱮᱞᱮᱞ ᱫᱚ ᱑᱐᱑᱖ ᱾ ᱒᱐᱐᱑-᱒᱐᱑᱑ ᱜᱮᱞᱟᱝ ᱥᱮᱨᱢᱟ ᱨᱮ ᱘.᱑᱙% ᱦᱚᱲ ᱠᱚ ᱰᱷᱮᱨ ᱟᱠᱟᱱᱟ ᱢᱮᱱᱛᱮ ᱵᱟᱰᱟᱭ ᱟᱠᱟᱱᱟ ᱾ ᱱᱚᱣᱟ ᱫᱚ ᱛᱟᱢᱤᱞᱱᱟᱰᱩ ᱯᱚᱱᱚᱛ ᱨᱮᱭᱟᱜ ᱓/ᱯᱮ ᱛᱷᱟ.ᱨ ᱨᱮ ᱢᱮᱱᱟᱜ ᱡᱮᱛᱮ ᱠᱷᱚᱱ ᱠᱚᱢ ᱦᱚᱲ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾ (᱓᱒ ᱜᱚᱴᱟᱝ ᱦᱚᱱᱚᱛ ᱢᱩᱫᱽᱨᱮ)",Santali
"ᱢᱩᱪᱟᱹᱫ ᱑᱖ ᱵᱷᱤᱛᱨᱤ ᱨᱮ ᱦᱮᱡ ᱠᱟᱛᱮ ᱒᱐᱑᱙ ᱢᱤᱥ ᱠᱚᱧᱮ ᱟᱯᱷᱨᱤᱠᱟ ᱦᱮᱯᱨᱟᱣ ᱨᱮ ᱴᱩᱱᱡᱤ ᱫᱚ ᱙ ᱟᱜᱚᱥᱴ ᱯᱨᱤᱴᱳᱨᱤᱭᱟᱥ ᱥᱚᱦᱚᱨ ᱨᱮ ᱦᱮᱯᱨᱟᱣ ᱨᱮᱱᱟᱜ ᱢᱩᱬᱩᱛ ᱯᱚᱨᱵᱚ ᱨᱮᱭ ᱥᱮᱞᱮᱫ ᱞᱮᱱᱟ᱾ ᱤᱱᱟᱹ ᱛᱟᱭᱚᱢ ᱚᱸᱰᱮ ᱠᱷᱚᱱ ᱢᱩᱪᱟᱹᱫ ᱑᱐, ᱢᱩᱪᱟᱹᱫ ᱕ ᱠᱷᱚᱱ ᱦᱮᱯᱨᱟᱣ ᱨᱮᱱᱟᱜ ᱯᱷᱟᱭᱱᱟᱞ ᱨᱮᱭ ᱥᱮᱴᱮᱨ ᱞᱮᱱᱟ᱾ ᱯᱷᱟᱭᱱᱟᱞ ᱨᱮ ᱥᱟᱥᱟ ᱞᱤ ᱚᱞᱤᱵᱷᱤᱭᱮ ᱧᱩᱛᱩᱢᱟᱱ ᱥᱟᱶᱛᱮ ᱦᱮᱯᱨᱟᱣ ᱨᱮ ᱟᱡ ᱥᱤᱨᱯᱟᱹᱭ ᱧᱟᱢ ᱠᱮᱫᱟ᱾ ᱞᱟᱦᱟ ᱫᱷᱟᱣ ᱨᱮᱱ ᱢᱤᱥ ᱠᱚᱧᱮ ᱟᱯᱷᱨᱤᱠᱟ ᱛᱟᱢᱟᱨᱤᱱ ᱜᱨᱤᱱ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱥᱤᱨᱯᱟᱹᱭ ᱦᱟᱢᱮᱴ ᱡᱚᱝ ᱠᱮᱫᱟ᱾ ᱚᱱᱟ ᱥᱤᱨᱯᱟᱹ ᱨᱮᱱᱟᱜ ᱯᱩᱨᱚᱥᱠᱟᱨ ᱦᱤᱥᱟᱹᱵᱛᱮ ᱴᱩᱱᱡᱤ ᱑ ᱢᱤᱞᱤᱭᱚᱱ ᱨᱮᱱᱰ, ᱢᱤᱫᱴᱮᱱ ᱜᱟᱹᱰᱤ, ᱡᱳᱦᱟᱱᱮᱥᱵᱟᱨᱜᱽ ᱠᱷᱚᱱ ᱥᱩᱨᱨᱮ ᱥᱮᱱᱰ ᱴᱚᱱᱨᱮ ᱕ ᱢᱤᱞᱤᱭᱚᱱ ᱫᱟᱢ ᱨᱮᱱᱟᱜ ᱡᱤᱱᱤᱥᱯᱚᱛᱨᱚ ᱥᱟᱶ ᱢᱤᱫᱴᱮᱱ ᱚᱲᱟᱜᱼᱮ ᱧᱟᱢ ᱠᱮᱫᱟ᱾ ᱟᱨ ᱢᱤᱥ ᱤᱣᱱᱤᱵᱷᱟᱨᱥ ᱒᱐᱑᱙ ᱦᱮᱯᱨᱟᱣ ᱨᱮ ᱠᱚᱧᱮ ᱟᱯᱷᱨᱤᱠᱟ ᱨᱮᱱ ᱦᱩᱭ ᱠᱟᱛᱮ ᱥᱮᱞᱮᱫᱚᱜ ᱨᱮᱱᱟᱜ ᱥᱩᱡᱳᱜᱽ ᱦᱚᱸᱭ ᱧᱟᱢ ᱞᱮᱫᱟ᱾",Santali
ᱱᱚᱶᱟ ᱪᱟᱸᱫᱚ ᱨᱮ ᱫᱚ ᱫᱟᱨᱮ ᱥᱟᱠᱟᱢ ᱠᱚ ᱧᱩᱨᱩᱜ-ᱟ ᱾ ᱵᱤᱨ ᱵᱩᱨᱩ ᱠᱚᱨᱮ ᱡᱟᱹᱱᱤ ᱠᱚ ᱛᱩᱠᱟᱹ ᱠᱚᱨᱮ ᱰᱟᱹᱨ ᱠᱚᱨᱮ ᱛᱟᱦᱮᱱ ᱠᱚ ᱦᱟᱞᱮ ᱰᱟᱞᱮᱜ-ᱟ ᱾ ᱚᱱᱟ ᱛᱮ ᱥᱩᱭᱟᱹᱜ ᱟᱠᱚ ᱾ ᱢᱟᱹᱱᱢᱤ ᱦᱚᱸ ᱵᱤᱨ ᱵᱩᱨᱩ ᱵᱚᱞᱚᱱ ᱠᱚ ᱦᱟᱹᱯᱤᱫᱚᱜ-ᱟ ᱾ ᱟᱲᱟᱜ ᱥᱟᱠᱟᱢ ᱵᱟᱝ ᱧᱟᱢᱚᱜ-ᱟ ᱾,Santali
"ᱵᱟᱝᱢᱟ ᱢᱤᱫᱴᱮᱱ ᱠᱤᱥᱟᱹᱬ ᱨᱮᱱ ᱢᱤᱫᱴᱮᱱ ᱦᱚᱯᱚᱨᱟᱛᱮ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ ᱡᱟᱸᱦᱟᱸᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱥᱤᱞᱟ ᱛᱟᱸᱦᱮᱸᱠᱟᱱ ᱛᱟᱭᱟ᱾ ᱩᱱᱤ ᱠᱤᱥᱟᱹᱬ ᱟᱭᱟᱜ ᱦᱚᱯᱚᱨᱟᱛ ᱟᱜ ᱫᱤᱥᱟᱹ ᱛᱮ ᱢᱤᱫᱴᱮᱱ ᱦᱟᱹᱴᱤᱭᱟᱹᱭ ᱵᱮᱱᱟᱣ ᱞᱮᱫᱟ᱾ ᱚᱸᱰᱮ ᱠᱷᱚᱱ ᱦᱚᱸ ᱥᱤᱞᱟ ᱦᱟᱴ ᱦᱮᱡ ᱠᱟᱱᱟ ᱢᱮᱱᱛᱮ ᱠᱚ ᱞᱟᱹᱭᱟ᱾ ᱟᱫᱚ ᱱᱟᱜᱟᱢᱤᱭᱟᱹ ᱠᱩ ᱟᱜ ᱨᱚᱲ ᱥᱮ ᱚᱞ ᱛᱮ ᱱᱚᱝᱠᱟ ᱱᱚᱝᱠᱟ ᱛᱮᱜᱮ ᱥᱨᱤᱦᱚᱴᱴᱚ, ᱥᱤᱞᱟᱦᱟᱴ, ᱥᱤᱞᱦᱮᱴ ᱠᱷᱚᱱ ᱜᱮ ᱱᱮᱛᱟᱨᱟᱜ ᱥᱤᱞᱮᱴ ᱧᱩᱛᱩᱢ ᱫᱚ ᱦᱮᱡ ᱟᱠᱟᱱᱟ᱾",Santali
"ᱱᱤᱭᱟ. ᱞᱚᱠᱷᱤᱢ ᱯᱩᱨ ᱦᱚᱱᱚᱛ ᱫᱚ ᱟᱥᱟᱢ ᱯᱚᱱᱯᱛ ᱨᱮᱭᱟᱜ ᱠᱚᱭᱮ ᱥᱟᱢᱟᱝ ᱠᱚᱱᱟ ᱱᱟᱠᱷᱟ ᱨᱮ ᱛᱷᱟᱢ ᱜᱟ.ᱰᱤ ᱟᱠᱟᱱ ᱢᱮᱱᱟᱜ-ᱟ, ᱱᱤᱭᱟ. ᱦᱚᱱᱯᱛ ᱫᱚ ᱵᱨᱚᱦᱢᱚᱯᱩᱛᱨᱚ ᱜᱟᱰᱟ ᱨᱮᱭᱟᱜ ᱠᱚᱭᱮ ᱱᱟᱠᱷᱟ ᱨᱮ ᱟᱴᱮᱫ ᱟ.ᱪᱩᱨ ᱟᱠᱟᱱᱟ᱾ ᱱᱤᱭᱟ. ᱦᱚᱱᱚᱛ ᱫᱚ ᱚᱨᱩᱱᱟᱪᱚᱞ ᱯᱨᱚᱫᱮᱥ ᱨᱮᱭᱟᱜ ᱞᱟᱛᱟᱨ ᱥᱩᱵᱚᱱ ᱥᱤᱨᱤ ᱟᱨ ᱯᱟᱯᱩᱢ ᱯᱟᱨᱮ ᱦᱚᱱᱚᱛ ᱛᱮ ᱜᱷᱮᱨᱟᱣ ᱮᱥᱮᱫ ᱟᱠᱟᱱᱟ, ᱥᱟᱢᱟᱝ ᱱᱟᱠᱟ ᱨᱮ ᱫᱚ ᱫᱷᱮᱢᱟᱡᱤ ᱦᱚᱱᱚᱛ ᱛᱮ ᱜᱷᱮᱨᱟᱣ ᱮᱥᱮᱫ ᱟᱠᱟᱱᱟ᱾ ᱢᱟᱡᱩᱞᱤ, ᱢᱟᱨᱟᱝ ᱩᱛᱟ.ᱨ ᱴᱟ.ᱯᱩ ᱦᱚᱱᱚᱛ ᱱᱤᱭᱟ.",Santali
"ᱥᱮᱨᱢᱟ ᱠᱷᱚᱱ ᱫᱷᱟ.ᱨᱛᱤ ᱛᱮ ᱡᱟᱦᱟᱸᱭ ᱢᱟᱨᱥᱟᱞ ᱮ ᱟᱲᱟᱜᱮᱜᱼᱟ ᱩᱱᱤ ᱜᱮ ᱪᱟᱸᱫᱚ ᱾ ᱥᱮᱨᱢᱟ ᱨᱮ ᱵᱟᱨ ᱞᱮᱠᱟᱱ ᱪᱟᱸᱫᱚ ᱢᱮᱱᱟᱜ ᱠᱤᱱᱟ, ᱩᱱᱠᱤᱱ ᱫᱚ ᱢᱤᱫ ᱫᱚ ᱥᱤᱧ ᱪᱟᱸᱫᱚ ᱟᱨ ᱫᱚᱥᱟᱨ ᱫᱚ ᱧᱤᱸᱫᱟ. ᱪᱟᱸᱫᱚ ᱾ ᱥᱤᱧ ᱪᱟᱸᱫᱚ ᱫᱚ ᱩᱱᱤ, ᱡᱟᱦᱟᱸᱭ ᱥᱤᱧ ᱵᱮᱲᱟ ᱫᱷᱟ.ᱨᱛᱤ ᱠᱷᱚᱱ ᱥᱮᱨᱢᱟ ᱨᱮ ᱡᱩᱞᱩᱜ ᱞᱮᱠᱟᱭ ᱧᱮᱞᱚᱜᱼᱟ ᱟᱨ ᱫᱷᱟ.ᱨᱛᱤ ᱛᱮ ᱥᱤᱛᱩᱝ ᱟᱨ ᱢᱟᱨᱥᱟᱞ ᱮ ᱟᱲᱟᱜᱮᱜᱼᱟ ᱾ ᱧᱤᱸᱫᱟ. ᱪᱟᱸᱫᱚ ᱫᱚ ᱩᱱᱤ, ᱡᱟᱦᱟᱸᱭ ᱧᱤᱸᱫᱟ.",Santali
"ᱥᱮᱨᱢᱟ ᱠᱷᱚᱱ ᱫᱷᱟ.ᱨᱛᱤ ᱛᱮ ᱡᱟᱦᱟᱸᱭ ᱢᱟᱨᱥᱟᱞ ᱮ ᱟᱲᱟᱜᱮᱜᱼᱟ ᱩᱱᱤ ᱜᱮ ᱪᱟᱸᱫᱚ ᱾ ᱥᱮᱨᱢᱟ ᱨᱮ ᱵᱟᱨ ᱞᱮᱠᱟᱱ ᱪᱟᱸᱫᱚ ᱢᱮᱱᱟᱜ ᱠᱤᱱᱟ, ᱩᱱᱠᱤᱱ ᱫᱚ ᱢᱤᱫ ᱫᱚ ᱥᱤᱧ ᱪᱟᱸᱫᱚ ᱟᱨ ᱫᱚᱥᱟᱨ ᱫᱚ ᱧᱤᱸᱫᱟ. ᱪᱟᱸᱫᱚ ᱾ ᱥᱤᱧ ᱪᱟᱸᱫᱚ ᱫᱚ ᱩᱱᱤ, ᱡᱟᱦᱟᱸᱭ ᱥᱤᱧ ᱵᱮᱲᱟ ᱫᱷᱟ.ᱨᱛᱤ ᱠᱷᱚᱱ ᱥᱮᱨᱢᱟ ᱨᱮ ᱡᱩᱞᱩᱜ ᱞᱮᱠᱟᱭ ᱧᱮᱞᱚᱜᱼᱟ ᱟᱨ ᱫᱷᱟ.ᱨᱛᱤ ᱛᱮ ᱥᱤᱛᱩᱝ ᱟᱨ ᱢᱟᱨᱥᱟᱞ ᱮ ᱟᱲᱟᱜᱮᱜᱼᱟ ᱾ ᱧᱤᱸᱫᱟ. ᱪᱟᱸᱫᱚ ᱫᱚ ᱩᱱᱤ, ᱡᱟᱦᱟᱸᱭ ᱧᱤᱸᱫᱟ.",Santali
ᱩᱱ ᱫᱚ ᱯᱚᱧᱡᱟᱵᱤ ᱚᱢᱚᱨ ᱥᱤᱝ ᱥᱚᱨᱠᱟᱨ S.D.O. ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾ ᱱᱚᱣᱟ ᱠᱟᱛᱷᱟ ᱥᱟᱱᱟᱢ ᱮ ᱵᱟᱰᱟᱭ ᱞᱮᱫ ᱜᱮᱭᱟ ᱾ ᱥᱩᱨᱚᱡᱽ ᱢᱚᱬᱤ ᱢᱚᱦᱟᱱᱛᱤ ᱡᱟᱢᱟᱫᱟᱨ ᱮ ᱛᱟᱦᱮᱸ ᱛᱟᱱᱟ ᱾ ᱩᱱᱤ ᱦᱚᱸ ᱟ.ᱫᱤᱵᱟ.ᱥᱤ ᱫᱟᱞ ᱛᱚᱞ ᱟ.ᱰᱤᱡ ᱮ ᱨᱟ.ᱥᱠᱟ.ᱜ-ᱟ ᱾ ᱱᱩᱱᱟ.ᱜ ᱮ ᱨᱟ.ᱜᱤᱭᱟ ᱵᱚᱥᱛᱚ ᱟ.ᱛᱩ ᱨᱤᱱᱤᱡ ᱜᱟ.ᱞᱩ ᱢᱟ.ᱡᱷᱤᱭᱤᱡ ᱥᱟᱫᱚᱢ ᱦᱚᱸᱭ ᱜᱩᱞᱤ ᱜᱚᱡ ᱞᱮᱜᱮᱭᱟ ᱾,Santali
"דער איינציגער ווייג צו דערגרייכן גוטע זאכן אין דער לעבן איז, אז מען מוזט ערשט ארויסגיין פון דאס וואס איז פאר אונז שוין באקוועם.",Eastern Yiddish
"אין אָנהייב, אין דער גריכישער מיטאָלאָגיע, איז די מעשה פֿון אייראָפע געווען אַ ליבע ־ געשיכטע.",Eastern Yiddish
"איך האב געזוכט ביים שול, אבער איך האב בלויז אויסגעפינען אז עס דא נישט קיין סטודענט וואס הייסט יאמאדא.",Eastern Yiddish
"אין אָנהייב, אין דער גריכישער מיטאָלאָגיע, איז די מעשה פֿון אייראָפע געווען אַ ליבע ־ געשיכטע.",Eastern Yiddish
မိူဝ်ႈဢႃႇယုလႆႈမႃး 34 ၼၼ်ႉ ၶူးသွၼ်လူင် ၶွၼ်ႇၾိဝ်းသျၢတ်ႉ ၵႂႃႇတီႈဝဵင်းၸဝ်ႈႁေႃၶမ်းသေ ၵႂႃႇသိုပ်ႇႁဵၼ်းဢဝ် လိၵ်ႈလၢႆးၵဝ်ႇၵႄႇ လႄႈ တၢင်းမေႃသုၶုမၸိူဝ်းၼၼ်ႉယဝ်ႉ။,Shan
ယၢမ်းလဵဝ်တႄႉ ဢွၼ်ၵၼ် ၶီႇၵႃး ၶီႇထေႃႈ လေႃႈလူင်မိူဝ်းသေတႃႉ မိူဝ်ႈၵူႈပွၵ်ႈတႄႉ ဝၢႆးပွႆးယဝ်ႉ ဝၼ်းၼိုင်ႈၼၼ်ႉ ၼၢႆးသွမ်းၶဝ် လႆႈၼိုင်ႈၶဝ်ႈၼဵဝ် လႆႈႁဵတ်း ႁေႃႇၶဝ်ႈ ၸွၵ်းၽၵ်းသေ လူႇတၢၼ်းပၼ် ၸဝ်ႈသၢင်ႇၶဝ် ဢၼ်တေပႆမိူဝ်းၼၼ်ႉယဝ်ႉ။,Shan
ဝဵင်းၸႄႈၵႅင်း (စစ်ကိုင်းမြို့; Sagaing; pron) ၼႆႉ မၼ်းဝႆႉ ၸဵင်ႇၸၢၼ်ႈဝၼ်းတူၵ်း ဝဵင်းတႃႈလိူဝ်ႇ၊ မီးဝႆႉ ၽင်ႇၽၢႆႇပုၼ်ႉ ၼမ်ႉၵဵဝ်သေ ၵႂၢမ်းမၢၼ်ႈတႄႉ မၢႆထိုင်ႁွင်ႉဝႃႈ ၸေႇယႃႇသူၺ်ႇမျေႇ (ဇေယျာရွှေမြေ) ၼႆယဝ်ႉ။,Shan
တီႈၼႂ်းမေႃႈဢွၼ်ဢွၼ်ႇလုၵ်ႈၼိုင်ႈ၊ ဢဝ်မၢၵ်ႇၽဵတ်းတမ်သႂ်ႇ၊ ဢဝ်ၵွၼ်ႈၵဵၼ်းပႃ ဢၼ်ၽႄဝႆႉမိူဝ်ႈၵႆႈၼၼ်ႉ လႄႈတင်း ၼမ်ႉၽၵ်းၶဝ်ႈသဵၼ်ႈ ဢိတ်းဢေၢး မႃးလေႃးၵၼ်သေတင်ႈ ႁႂ်ႈမၼ်းၽူတ်ႉတႃႇၵမ်းၼိုင်ႈၵေႃႈ လႆႈမၢၵ်ႇၽဵတ်းႁူင်ယဝ်ႉ။,Shan
كان في واجد يهال حولي ولعوزوا ثيابي بالآيسكريم. عقبها اختفى بوكي.,Najdi Arabic
اوكي. يكلف خمسة وثمانين سنت بالبريد العادي وثلاث دولارات بالضبط زيادة حق التسليم الخاص.,Najdi Arabic
في سؤال مهم أستاذ زهير المادة 3 من الدستور الجديد المعدل الحالي في سوريا تنص على أن دين رئيس الجمهورية هو الإسلام أه أنتم في وثيقة العهد تقدمتم على هذه المادة وقلتم يحق لكل مواطن دون استثناء الوصول لأعلى مراتب نشير هنا كما أشار التوجه أستاذ توفيق إلى قضية ورئاسة الدولة تحق لكل مواطن سوري في سوريا المستقبل,Najdi Arabic
